"Wavelength (nm)","Spectral Radiance (uW/cm2-sr-nm)","Expanded Spectral Radiance Uncertainty k=2 (uW/cm2-sr-nm)","Expanded Spectral Radiance Uncertainty k=2 %","Spectral Radiance (W/m2-sr-nm)","Expanded Spectral Radiance Uncertainty k=2 (W/m2-sr-nm)"
1434,50.26251847725,0.6310611268075,1.25553025579714,0.5026251847725,0.006310611268075
1435,50.20172111627,0.6305788538002,1.25609010961944,0.5020172111627,0.006305788538002
1436,50.13508205404,0.6300488251842,1.25670249129158,0.5013508205404,0.006300488251842
1437,50.068951029,0.629547345777,1.25736076518233,0.50068951029,0.00629547345777
1438,50.00484181658,0.6290877111279,1.25805359696051,0.5000484181658,0.006290877111279
1439,49.9430825597,0.6286373915221,1.25870763137348,0.499430825597,0.006286373915221
1440,49.88475511033,0.628166419754,1.25923524805261,0.4988475511033,0.00628166419754
1441,49.83413717642,0.6277597236734,1.25969818931758,0.4983413717642,0.006277597236734
1442,49.79214894994,0.6274737533441,1.26018612688307,0.4979214894994,0.006274737533441
1443,49.75844112105,0.627311609441,1.26071395185976,0.4975844112105,0.00627311609441
1444,49.72860323658,0.6271981233651,1.26124218768272,0.4972860323658,0.006271981233651
1445,49.69795015123,0.6271024944033,1.26182768604145,0.4969795015123,0.006271024944033
1446,49.66576916485,0.6270233022789,1.26248583848101,0.4966576916485,0.006270233022789
1447,49.63202045433,0.6269073734458,1.26311072510671,0.4963202045433,0.006269073734458
1448,49.59401774313,0.6266948235254,1.26365003692852,0.4959401774313,0.006266948235254
1449,49.5482057236,0.6263815061883,1.26418605283612,0.495482057236,0.006263815061883
1450,49.49152218747,0.6259505009653,1.26476308122884,0.4949152218747,0.006259505009653
1451,49.4220521557,0.625360689263,1.26534747544042,0.494220521557,0.00625360689263
1452,49.34323200229,0.624654311883,1.2659371640958,0.4934323200229,0.00624654311883
1453,49.26042298404,0.6239132220091,1.26656082959589,0.4926042298404,0.006239132220091
1454,49.17904630921,0.6231823860101,1.26717053863119,0.4917904630921,0.006231823860101
1455,49.10405106366,0.622501910654,1.26772007027886,0.4910405106366,0.00622501910654
1456,49.03820611006,0.6219375576155,1.26827142946388,0.4903820611006,0.006219375576155
1457,48.97984129346,0.6214877567997,1.26886437437821,0.4897984129346,0.006214877567997
1458,48.92622093285,0.6211017529523,1.26946602682587,0.4892622093285,0.006211017529523
1459,48.8751284345,0.6207483892695,1.2700700932201,0.488751284345,0.006207483892695
1460,48.82431903036,0.6204263295825,1.27073217180296,0.4882431903036,0.006204263295825
1461,48.77193220606,0.6200954911284,1.27141875066281,0.4877193220606,0.006200954911284
1462,48.71760137667,0.6196979307176,1.27202061104421,0.4871760137667,0.006196979307176
1463,48.66129901954,0.6192325063469,1.27253591421439,0.4866129901954,0.006192325063469
1464,48.6036183639,0.6187455890359,1.27304429148318,0.486036183639,0.006187455890359
1465,48.54520577353,0.618261484603,1.27357887303491,0.4854520577353,0.00618261484603
1466,48.48672376353,0.6177809582126,1.27412394622809,0.4848672376353,0.006177809582126
1467,48.42771398969,0.617312490027,1.27470912659314,0.4842771398969,0.00617312490027
1468,48.36693825598,0.6168555116339,1.27536605349964,0.4836693825598,0.006168555116339
1469,48.30308619999,0.6163536072535,1.27601289222308,0.4830308619999,0.006163536072535
1470,48.23590902484,0.615780718683,1.27660228890035,0.4823590902484,0.00615780718683
1471,48.16596820704,0.6151654164122,1.27717855430193,0.4816596820704,0.006151654164122
1472,48.09476783098,0.6145436971278,1.27777661654901,0.4809476783098,0.006145436971278
1473,48.02418090036,0.6139284362669,1.27837357089061,0.4802418090036,0.006139284362669
1474,47.95583535014,0.6136310198549,1.27957529125412,0.4795583535014,0.006136310198549
1475,47.89076474596,0.6131081526245,1.28022209684221,0.4789076474596,0.006131081526245
1476,47.82937393916,0.6126051482813,1.28081364615089,0.4782937393916,0.006126051482813
1477,47.76995698833,0.6120682470878,1.28128280969004,0.4776995698833,0.006120682470878
1478,47.71067392855,0.6115434702564,1.28177495705097,0.4771067392855,0.006115434702564
1479,47.64952206608,0.6110640901573,1.28241389139199,0.4764952206608,0.006110640901573
1480,47.58455718699,0.6105841552171,1.2831561147406,0.4758455718699,0.006105841552171
1481,47.5137769385,0.6100171585859,1.28387427371956,0.475137769385,0.006100171585859
1482,47.43875751716,0.6093753200596,1.28455160285168,0.4743875751716,0.006093753200596
1483,47.36213878315,0.6086828794113,1.28516763611159,0.4736213878315,0.006086828794113
1484,47.28647777795,0.6079701028628,1.28571661801019,0.4728647777795,0.006079701028628
1485,47.213341786,0.6072865215055,1.28626040549745,0.47213341786,0.006072865215055
1486,47.14357595093,0.6066846231724,1.28688715468652,0.4714357595093,0.006066846231724
1487,47.07642331945,0.6061350244658,1.28755538701975,0.4707642331945,0.006061350244658
1488,47.01084780408,0.6055800632958,1.28817090434017,0.4701084780408,0.006055800632958
1489,46.94625876369,0.6050350299182,1.28878220725473,0.4694625876369,0.006050350299182
1490,46.88218311415,0.604509820808,1.28942336011982,0.4688218311415,0.00604509820808
1491,46.8183464868,0.6039766251289,1.2900426231396,0.468183464868,0.006039766251289
1492,46.75523336038,0.6034053430105,1.29056214597321,0.4675523336038,0.006034053430105
1493,46.6928294975,0.6028325456553,1.29106021661758,0.466928294975,0.006028325456553
1494,46.63086630034,0.6022850871888,1.29160175431784,0.4663086630034,0.006022850871888
1495,46.56906711225,0.6017508528935,1.29216857929114,0.4656906711225,0.006017508528935
1496,46.50745251759,0.6012354153889,1.29277219637326,0.4650745251759,0.006012354153889
1497,46.44589587288,0.6007640891897,1.29347077475685,0.4644589587288,0.006007640891897
1498,46.38411135259,0.6003097144208,1.2942141110725,0.4638411135259,0.006003097144208
1499,46.32107997209,0.5998154743457,1.29490822473722,0.4632107997209,0.005998154743457
1500,46.2550950807,0.5992766175829,1.29559049989489,0.462550950807,0.005992766175829
1501,46.18547413473,0.598706022791,1.29630805790687,0.4618547413473,0.00598706022791
1502,46.11366989231,0.5981078812009,1.29702945481822,0.4611366989231,0.005981078812009
1503,46.04212433849,0.5974970970063,1.29771835159832,0.4604212433849,0.005974970970063
1504,45.9717051412,0.5968876485761,1.29838048587231,0.459717051412,0.005968876485761
1505,45.90257870795,0.5962654412686,1.29898027093918,0.4590257870795,0.005962654412686
1506,45.83477529958,0.5956185186687,1.29949043008433,0.4583477529958,0.005956185186687
1507,45.76820624865,0.594961658764,1.29994532783672,0.4576820624865,0.00594961658764
1508,45.70248732372,0.5943459073321,1.30046730962853,0.4570248732372,0.005943459073321
1509,45.6370758792,0.5937742429516,1.30107863291527,0.456370758792,0.005937742429516
1510,45.57096520706,0.5932036959237,1.30171413580636,0.4557096520706,0.005932036959237
1511,45.50315625175,0.5926291330749,1.30239126665441,0.4550315625175,0.005926291330749
1512,45.43394229475,0.592053329516,1.30310798405978,0.4543394229475,0.00592053329516
1513,45.36365672045,0.5914450045791,1.30378599816993,0.4536365672045,0.005914450045791
1514,45.29228349788,0.5907854614961,1.30438435837255,0.4529228349788,0.005907854614961
1515,45.21918754801,0.5901039584981,1.30498576046192,0.4521918754801,0.005901039584981
1516,45.14406598344,0.5894247799396,1.30565284074283,0.4514406598344,0.005894247799396
1517,45.0675992982,0.5887447461786,1.30635923667253,0.450675992982,0.005887447461786
1518,44.99122747283,0.5880627594369,1.30706093713942,0.4499122747283,0.005880627594369
1519,44.91638689724,0.5873760180944,1.30770985528779,0.4491638689724,0.005873760180944
1520,44.84448534111,0.5866791763209,1.30825266888073,0.4484448534111,0.005866791763209
1521,44.77646109117,0.5859879162395,1.30869635955901,0.4477646109117,0.005859879162395
1522,44.71166032186,0.5853549054278,1.30917729561837,0.4471166032186,0.005853549054278
1523,44.64895133174,0.5848044603732,1.30978319295368,0.4464895133174,0.005848044603732
1524,44.58713008021,0.5842968407587,1.31046075337789,0.4458713008021,0.005842968407587
1525,44.52477031864,0.5837992974867,1.31117868392978,0.4452477031864,0.005837992974867
1526,44.4614015559,0.5833343683443,1.31200175417523,0.444614015559,0.005833343683443
1527,44.39693952669,0.5828646819215,1.31284878673022,0.4439693952669,0.005828646819215
1528,44.33099585667,0.5823057253392,1.31354081740437,0.4433099585667,0.005823057253392
1529,44.26223197866,0.5816585997387,1.31411945068458,0.4426223197866,0.005816585997387
1530,44.18934074688,0.58097256697,1.31473463317286,0.4418934074688,0.0058097256697
1531,44.11177525558,0.5802719079947,1.3154580713033,0.4411177525558,0.005802719079947
1532,44.03321960382,0.579574194809,1.31622034460256,0.4403321960382,0.00579574194809
1533,43.95679603914,0.5788554799999,1.3168736854353,0.4395679603914,0.005788554799999
1534,43.8838800356,0.578105322031,1.31735234341636,0.438838800356,0.00578105322031
1535,43.81593832579,0.5773735818801,1.31772501957412,0.4381593832579,0.005773735818801
1536,43.75541809008,0.5767580207629,1.3181408061866,0.4375541809008,0.005767580207629
1537,43.70124789605,0.5762950388689,1.31871529215757,0.4370124789605,0.005762950388689
1538,43.65113993915,0.5759463320445,1.31943022071674,0.4365113993915,0.005759463320445
1539,43.60209462837,0.5756196370164,1.32016510198083,0.4360209462837,0.005756196370164
1540,43.54979814603,0.575263370365,1.32093234608354,0.4354979814603,0.00575263370365
1541,43.49198025595,0.5748651689679,1.32177280865305,0.4349198025595,0.005748651689679
1542,43.42941699988,0.5741458476549,1.32202061947202,0.4342941699988,0.005741458476549
1543,43.36331563808,0.5735152652933,1.32258167267463,0.4336331563808,0.005735152652933
1544,43.29393477202,0.5728169727145,1.32308827028746,0.4329393477202,0.005728169727145
1545,43.22149377381,0.5721023753616,1.32365248261795,0.4322149377381,0.005721023753616
1546,43.14653656594,0.5713839105355,1.32428685130327,0.4314653656594,0.005713839105355
1547,43.07157778063,0.5706748780731,1.32494537576411,0.4307157778063,0.005706748780731
1548,42.99859260553,0.5700004330964,1.32562579041969,0.4299859260553,0.005700004330964
1549,42.92948362592,0.5693606913071,1.32626960125682,0.4292948362592,0.005693606913071
1550,42.8662654944,0.5687592639885,1.32682251982693,0.428662654944,0.005687592639885
1551,42.81052900051,0.5682628591307,1.32739041632476,0.4281052900051,0.005682628591307
1552,42.76044877475,0.5678878493202,1.32806802920071,0.4276044877475,0.005678878493202
1553,42.71333105586,0.5675625952501,1.32877155965159,0.4271333105586,0.005675625952501
1554,42.66591091013,0.5672098420923,1.32942161550717,0.4266591091013,0.005672098420923
1555,42.61555085342,0.5668254960887,1.33009074090899,0.4261555085342,0.005668254960887
1556,42.56049877759,0.5663863050811,1.33077929382568,0.4256049877759,0.005663863050811
1557,42.50112720539,0.5658623800981,1.33140558217086,0.4250112720539,0.005658623800981
1558,42.43753256682,0.5652653238133,1.33199384983861,0.4243753256682,0.005652653238133
1559,42.37013378947,0.5646430893823,1.33264410300877,0.4237013378947,0.005646430893823
1560,42.29939641622,0.5639965504467,1.33334420400957,0.4229939641622,0.005639965504467
1561,42.22646271187,0.5633073187511,1.33401493417717,0.4222646271187,0.005633073187511
1562,42.15281985702,0.5625952654219,1.33465629898591,0.4215281985702,0.005625952654219
1563,42.07946860828,0.561873989776,1.33526873879163,0.4207946860828,0.00561873989776
1564,42.00731638732,0.561147050954,1.33583170555352,0.4200731638732,0.00561147050954
1565,41.93820542359,0.5604441034207,1.33635690359191,0.4193820542359,0.005604441034207
1566,41.87411377019,0.5598441937516,1.33696965343336,0.4187411377019,0.005598441937516
1567,41.8138805534,0.5593385503165,1.33768629678409,0.418138805534,0.005593385503165
1568,41.75512633573,0.5588482299332,1.33839429783976,0.4175512633573,0.005588482299332
1569,41.69446483744,0.5583385585636,1.33911913905232,0.4169446483744,0.005583385585636
1570,41.62992608226,0.5577786293891,1.33985015559946,0.4162992608226,0.005577786293891
1571,41.56062468611,0.5571372559562,1.34054110149697,0.4156062468611,0.005571372559562
1572,41.4892532308,0.5564187323763,1.34111532275842,0.414892532308,0.005564187323763
1573,41.41878624373,0.5557069251577,1.34167844003836,0.4141878624373,0.005557069251577
1574,41.35242740142,0.5550727859458,1.34229795159918,0.4135242740142,0.005550727859458
1575,41.29356556116,0.5545499651536,1.34294522068397,0.4129356556116,0.005545499651536
1576,41.24505309802,0.5542018757395,1.34368083954802,0.4124505309802,0.005542018757395
1577,41.20302421951,0.5539953238493,1.34455014976056,0.4120302421951,0.005539953238493
1578,41.16204364651,0.5537922316974,1.34539537553878,0.4116204364651,0.005537922316974
1579,41.11729840942,0.5534496887065,1.346026393066,0.4111729840942,0.005534496887065
1580,41.06543540754,0.552967988168,1.34655333050839,0.4106543540754,0.00552967988168
1581,41.00449265346,0.5523826312432,1.34712709631975,0.4100449265346,0.005523826312432
1582,40.93798218421,0.5517413618703,1.34774928424076,0.4093798218421,0.005517413618703
1583,40.8700723267,0.5510692661697,1.34834424016835,0.408700723267,0.005510692661697
1584,40.80499061367,0.5504449660113,1.34896481467857,0.4080499061367,0.005504449660113
1585,40.74726931913,0.5499267919275,1.34960403756264,0.4074726931913,0.005499267919275
1586,40.69980484997,0.5495258810578,1.35019291390584,0.4069980484997,0.005495258810578
1587,40.65869530179,0.5492062147195,1.35077185985189,0.4065869530179,0.005492062147195
1588,40.617673886,0.5489220052986,1.35143633985353,0.40617673886,0.005489220052986
1589,40.57042794776,0.5485915506306,1.3521956222325,0.4057042794776,0.005485915506306
1590,40.51101299214,0.5481049944797,1.35297775591552,0.4051101299214,0.005481049944797
1591,40.43634332825,0.5474112419193,1.35376049578861,0.4043634332825,0.005474112419193
1592,40.35166041964,0.5465657184047,1.35450614106248,0.4035166041964,0.005465657184047
1593,40.26421154207,0.5456475579796,1.35516762177121,0.4026421154207,0.005456475579796
1594,40.18018633217,0.5447487988982,1.35576474034928,0.4018018633217,0.005447487988982
1595,40.10735105411,0.5440013180885,1.35636311995417,0.4010735105411,0.005440013180885
1596,40.05110229293,0.5434808981365,1.35696864011765,0.4005110229293,0.005434808981365
1597,40.0063677361,0.5431142208428,1.35756943600935,0.400063677361,0.005431142208428
1598,39.96495954806,0.5428325265535,1.35827117728148,0.3996495954806,0.005428325265535
1599,39.91950780844,0.5425403168896,1.35908568686033,0.3991950780844,0.005425403168896
1600,39.86291261808,0.5421131834517,1.35994373679013,0.3986291261808,0.005421131834517
1601,39.79113908256,0.5414841252406,1.36081584424389,0.3979113908256,0.005414841252406
1602,39.7062749587,0.5406530997275,1.36163138015302,0.397062749587,0.005406530997275
1603,39.6117288229,0.5396814385643,1.36242838826137,0.396117288229,0.005396814385643
1604,39.51170497719,0.5386417707538,1.36324608382442,0.3951170497719,0.005386417707538
1605,39.41389541712,0.5376560509802,1.36412817177838,0.3941389541712,0.005376560509802
1606,39.3247899703,0.536783115666,1.36499931994908,0.393247899703,0.00536783115666
1607,39.24455259735,0.5359775931808,1.36573755517089,0.3924455259735,0.005359775931808
1608,39.16953316656,0.5351643372982,1.36627703736608,0.3916953316656,0.005351643372982
1609,39.09737826292,0.5343821876657,1.3667980089921,0.3909737826292,0.005343821876657
1610,39.02768647601,0.5336827040556,1.36744642648406,0.3902768647601,0.005336827040556
1611,38.96031996721,0.5330523927885,1.36819305703118,0.3896031996721,0.005330523927885
1612,38.89523932816,0.5324805061639,1.3690120317074,0.3889523932816,0.005324805061639
1613,38.83173736189,0.531954955396,1.36989738686806,0.3883173736189,0.00531954955396
1614,38.769344458,0.5314265994272,1.37073919318628,0.38769344458,0.005314265994272
1615,38.70916336149,0.5308860825376,1.37147392616022,0.3870916336149,0.005308860825376
1616,38.65205039906,0.5303912382965,1.37222018708068,0.3865205039906,0.005303912382965
1617,38.59440008056,0.5299317573649,1.37307940079065,0.3859440008056,0.005299317573649
1618,38.53211581305,0.5294091038499,1.37394247027203,0.3853211581305,0.005294091038499
1619,38.4623125971,0.5287743353352,1.37478560084052,0.384623125971,0.005287743353352
1620,38.38242800494,0.5280254759126,1.37569586750646,0.3838242800494,0.005280254759126
1621,38.29108667297,0.5271348324062,1.37665153488138,0.3829108667297,0.005271348324062
1622,38.19273189745,0.5261151759002,1.37752695280572,0.3819273189745,0.005261151759002
1623,38.09291561183,0.5250144996913,1.37824708678443,0.3809291561183,0.005250144996913
1624,37.99751462993,0.5239120124173,1.37880600223422,0.3799751462993,0.005239120124173
1625,37.91228648503,0.5229192814908,1.37928711236469,0.3791228648503,0.005229192814908
1626,37.84111242213,0.5221472461865,1.37984116418613,0.3784111242213,0.005221472461865
1627,37.77928132126,0.5216039484898,1.38066138435585,0.3777928132126,0.005216039484898
1628,37.71988052602,0.5211662442057,1.381675225207,0.3771988052602,0.005211662442057
1629,37.65586571887,0.5206293989077,1.38259840523811,0.3765586571887,0.005206293989077
1630,37.58046597458,0.5198846465551,1.38339063413093,0.3758046597458,0.005198846465551
1631,37.49041768099,0.5189413049694,1.38419718175756,0.3749041768099,0.005189413049694
1632,37.39044714935,0.5178836434327,1.38506940386163,0.3739044714935,0.005178836434327
1633,37.2854848917,0.5167589658137,1.38595211330813,0.372854848917,0.005167589658137
1634,37.18051824471,0.5156214750376,1.38680550831473,0.3718051824471,0.005156214750376
1635,37.08158245755,0.5145460450749,1.38760541210435,0.3708158245755,0.005145460450749
1636,36.99346732351,0.5135898839242,1.38832588854899,0.3699346732351,0.005135898839242
1637,36.91534307184,0.5127788616714,1.38906703555076,0.3691534307184,0.005127788616714
1638,36.84270347412,0.5120784091472,1.38990454244735,0.3684270347412,0.005120784091472
1639,36.77079656568,0.5114033221386,1.39078662934356,0.3677079656568,0.005114033221386
1640,36.69622097393,0.5106722822571,1.39162090456098,0.3669622097393,0.005106722822571
1641,36.61802189569,0.5098873900661,1.39244930138106,0.3661802189569,0.005098873900661
1642,36.5379827968,0.509076458985,1.39328014306686,0.365379827968,0.00509076458985
1643,36.45872728085,0.5082443969171,1.39402671136043,0.3645872728085,0.005082443969171
1644,36.38261427647,0.5074204491044,1.39467836271614,0.3638261427647,0.005074204491044
1645,36.31079057088,0.5066668114403,1.3953615536166,0.3631079057088,0.005066668114403
1646,36.24318906559,0.5059848353331,1.39608254234309,0.3624318906559,0.005059848353331
1647,36.17628931436,0.5052965490653,1.39676168739817,0.3617628931436,0.005052965490653
1648,36.10663876756,0.504600724017,1.39752893440294,0.3610663876756,0.00504600724017
1649,36.0308239351,0.5038882991786,1.39849230227491,0.360308239351,0.005038882991786
1650,35.94551846703,0.5030781740878,1.39955742897194,0.3594551846703,0.005030781740878
1651,35.84851029258,0.5020736150486,1.40054247987125,0.3584851029258,0.005020736150486
1652,35.74363460602,0.500889243686,1.40133830598649,0.3574363460602,0.00500889243686
1653,35.63654947651,0.4996185458048,1.4019835061027,0.3563654947651,0.004996185458048
1654,35.5333132046,0.4983968371841,1.40261853521607,0.355333132046,0.004983968371841
1655,35.44054295781,0.4973653731075,1.40337966520317,0.3544054295781,0.004973653731075
1656,35.36084946577,0.4965581451565,1.40425966190993,0.3536084946577,0.004965581451565
1657,35.28873264036,0.4958344047312,1.40507852686132,0.3528873264036,0.004958344047312
1658,35.21881084621,0.4951006317716,1.4057846357549,0.3521881084621,0.004951006317716
1659,35.14516781127,0.4943327342285,1.40654538024423,0.3514516781127,0.004943327342285
1660,35.06100975641,0.4934628778774,1.4074405766,0.3506100975641,0.004934628778774
1661,34.96167973716,0.4924032725634,1.40840850973197,0.3496167973716,0.004924032725634
1662,34.85075027933,0.4911716252496,1.40935739205854,0.3485075027933,0.004911716252496
1663,34.73297545674,0.4898385073714,1.41029814154994,0.3473297545674,0.004898385073714
1664,34.61305198001,0.4884338248137,1.41112614136362,0.3461305198001,0.004884338248137
1665,34.49492506241,0.4870089447503,1.41182780907388,0.3449492506241,0.004870089447503
1666,34.38262733053,0.4856687692594,1.41254117839957,0.3438262733053,0.004856687692594
1667,34.27496360605,0.4844196970912,1.41333395028228,0.3427496360605,0.004844196970912
1668,34.16826885796,0.4831882249584,1.41414312491818,0.3416826885796,0.004831882249584
1669,34.05640046602,0.4819008184999,1.41500808043622,0.3405640046602,0.004819008184999
1670,33.93747030494,0.4805538573497,1.41599787206223,0.3393747030494,0.004805538573497
1671,33.81150205649,0.4791106896501,1.41700504416998,0.3381150205649,0.004791106896501
1672,33.68140964789,0.4775464626027,1.41783395527395,0.3368140964789,0.004775464626027
1673,33.55069925464,0.4766846093525,1.42078889544031,0.3355069925464,0.004766846093525
1674,33.42550678034,0.4750223644507,1.42113735947931,0.3342550678034,0.004750223644507
1675,33.31179065881,0.4734953448918,1.42140466041436,0.3331179065881,0.004734953448918
1676,33.21272851703,0.4722647055292,1.42193889697151,0.3321272851703,0.004722647055292
1677,33.1245534026,0.4712967145123,1.42280171685366,0.331245534026,0.004712967145123
1678,33.04216998751,0.4704314293515,1.42373043153438,0.3304216998751,0.004704314293515
1679,32.96153355735,0.4695203006145,1.42444919863203,0.3296153355735,0.004695203006145
1680,32.88014886818,0.4685716477947,1.4250898001504,0.3288014886818,0.004685716477947
1681,32.79645344039,0.4676284920418,1.42585079478715,0.3279645344039,0.004676284920418
1682,32.71226674351,0.4667046912339,1.42669627541629,0.3271226674351,0.004667046912339
1683,32.62924832427,0.465782344354,1.42749946221576,0.3262924832427,0.00465782344354
1684,32.54940714155,0.4648888817241,1.42825606531758,0.3254940714155,0.004648888817241
1685,32.47497247092,0.4640490814356,1.42894372536,0.3247497247092,0.004640490814356
1686,32.40832118345,0.4633014094598,1.4295754687114,0.3240832118345,0.004633014094598
1687,32.34848848854,0.4626764119096,1.43028757610579,0.3234848848854,0.004626764119096
1688,32.29201667432,0.4621324129349,1.43110421871672,0.3229201667432,0.004621324129349
1689,32.23583672741,0.4615739759927,1.43186596921874,0.3223583672741,0.004615739759927
1690,32.18012025347,0.4610132678796,1.4326026883939,0.3218012025347,0.004610132678796
1691,32.12306408804,0.4605142539464,1.43359379629622,0.3212306408804,0.004605142539464
1692,32.06243670995,0.4600045936286,1.43471501492538,0.3206243670995,0.004600045936286
1693,31.996599255,0.4593656126008,1.43567011275117,0.31996599255,0.004593656126008
1694,31.92573617705,0.4586500965352,1.43661556930644,0.3192573617705,0.004586500965352
1695,31.85074161622,0.4579440438917,1.43778141623708,0.3185074161622,0.004579440438917
1696,31.77216231454,0.4572089889288,1.43902383603135,0.3177216231454,0.004572089889288
1697,31.68852574475,0.4563848596519,1.44022118077712,0.3168852574475,0.004563848596519
1698,31.59872889865,0.4554867370213,1.44147170755581,0.3159872889865,0.004554867370213
1699,31.50206939909,0.4545109369426,1.44279707845393,0.3150206939909,0.004545109369426
1700,31.39760322422,0.4533838822118,1.44400793580977,0.3139760322422,0.004533838822118
1701,31.28527985036,0.4520196490729,1.44483172672562,0.3128527985036,0.004520196490729
1702,31.17041685731,0.4504626242589,1.44516073147497,0.3117041685731,0.004504626242589
1703,31.05969124762,0.4489729229394,1.44551637477659,0.3105969124762,0.004489729229394
1704,30.96076172645,0.4477375867755,1.44614525550576,0.3096076172645,0.004477375867755
1705,30.8785681117,0.4467514442466,1.44680103892941,0.308785681117,0.004467514442466
1706,30.81518242915,0.4459454253694,1.44716139972468,0.3081518242915,0.004459454253694
1707,30.76668333655,0.4452309773644,1.4471204857999,0.3076668333655,0.004452309773644
1708,30.72937220818,0.444711670008,1.44718761904814,0.3072937220818,0.00444711670008
1709,30.69689534049,0.4443993300204,1.44770122545333,0.3069689534049,0.004443993300204
1710,30.66293327344,0.4441521197391,1.44849847135734,0.3066293327344,0.004441521197391
1711,30.62371448074,0.4438268955781,1.44929151510093,0.3062371448074,0.004438268955781
1712,30.58100118501,0.4434738641678,1.45016136484498,0.3058100118501,0.004434738641678
1713,30.53745857589,0.4431004963248,1.45100645891547,0.3053745857589,0.004431004963248
1714,30.4958644228,0.4426763808537,1.45159479566264,0.304958644228,0.004426763808537
1715,30.45838602763,0.4422804319471,1.45208098533484,0.3045838602763,0.004422804319471
1716,30.42593851149,0.441998451154,1.45270276868233,0.3042593851149,0.00441998451154
1717,30.39717258722,0.4417975914724,1.45341672882479,0.3039717258722,0.004417975914724
1718,30.37120539438,0.4416578618408,1.4541993184193,0.3037120539438,0.004416578618408
1719,30.3460805817,0.4415907985794,1.45518231717113,0.303460805817,0.004415907985794
1720,30.31939241641,0.4415156323102,1.4562153035469,0.3031939241641,0.004415156323102
1721,30.289375417,0.4413198595283,1.45701208246311,0.30289375417,0.004413198595283
1722,30.25730512188,0.4410431914545,1.45764201298802,0.3025730512188,0.004410431914545
1723,30.22539372678,0.4407776768172,1.45830251477143,0.3022539372678,0.004407776768172
1724,30.19581454311,0.4405611426312,1.45901393718729,0.3019581454311,0.004405611426312
1725,30.16939489883,0.440400550958,1.45975931050271,0.3016939489883,0.00440400550958
1726,30.14723052777,0.4403603787862,1.46069927843144,0.3014723052777,0.004403603787862
1727,30.12866340826,0.4403844039691,1.46167919234135,0.3012866340826,0.004403844039691
1728,30.11256225421,0.4403676246679,1.46240502867315,0.3011256225421,0.004403676246679
1729,30.09662973357,0.4403141638825,1.4630015645618,0.3009662973357,0.004403141638825
1730,30.0780732138,0.4402632518931,1.46373489007635,0.300780732138,0.004402632518931
1731,30.05473250033,0.4401892873706,1.46462553731186,0.3005473250033,0.004401892873706
1732,30.02794818038,0.4400986185467,1.46563000543026,0.3002794818038,0.004400986185467
1733,29.99949254319,0.4399888466224,1.46665429753171,0.2999949254319,0.004399888466224
1734,29.97112316236,0.4398921024104,1.46771977822589,0.2997112316236,0.004398921024104
1735,29.94363665069,0.4397138920592,1.46847190669831,0.2994363665069,0.004397138920592
1736,29.91818746708,0.4395316811772,1.46911199637622,0.2991818746708,0.004395316811772
1737,29.89644700802,0.4394471910398,1.46989771367117,0.2989644700802,0.004394471910398
1738,29.87910356085,0.4394459709975,1.47074683851391,0.2987910356085,0.004394459709975
1739,29.86290023128,0.4394702219271,1.47162605950368,0.2986290023128,0.004394702219271
1740,29.84874516042,0.4395785536192,1.4726868793201,0.2984874516042,0.004395785536192
1741,29.83877396502,0.439743666237,1.47373235493024,0.2983877396502,0.00439743666237
1742,29.83355994681,0.4398793800427,1.47444482263249,0.2983355994681,0.004398793800427
1743,29.83101850858,0.440022213553,1.47504924589296,0.2983101850858,0.00440022213553
1744,29.8308363868,0.4402321124464,1.47576188189346,0.298308363868,0.004402321124464
1745,29.8328178393,0.4404851752447,1.47651213377648,0.298328178393,0.004404851752447
1746,29.83690344785,0.4407825892529,1.47730675210085,0.2983690344785,0.004407825892529
1747,29.84075598441,0.4411563857014,1.47836866442619,0.2984075598441,0.004411563857014
1748,29.84143883065,0.4415037747672,1.47949895202015,0.2984143883065,0.004415037747672
1749,29.83650282754,0.4416822790497,1.48034198780835,0.2983650282754,0.004416822790497
1750,29.82571108407,0.4417293100947,1.4810353015544,0.2982571108407,0.004417293100947
1751,29.81044229702,0.441713887532,1.48174214636244,0.2981044229702,0.00441713887532
1752,29.79365101768,0.4416726953189,1.48243897687063,0.2979365101768,0.004416726953189
1753,29.77611593883,0.4416370501471,1.48319227079304,0.2977611593883,0.004416370501471
1754,29.75980266053,0.441686061836,1.48416999559544,0.2975980266053,0.00441686061836
1755,29.74692477581,0.4417861690553,1.48514904443016,0.2974692477581,0.004417861690553
1756,29.74001996852,0.441884287809,1.48582377643572,0.2974001996852,0.00441884287809
1757,29.73661622827,0.4420018195195,1.48638909056269,0.2973661622827,0.004420018195195
1758,29.73176826578,0.4421227573086,1.48703821904015,0.2973176826578,0.004421227573086
1759,29.72109354854,0.4421767507033,1.4877539750721,0.2972109354854,0.004421767507033
1760,29.7039793501,0.442165532386,1.48857339003136,0.297039793501,0.00442165532386
1761,29.67844276083,0.442117812388,1.4896934315284,0.2967844276083,0.00442117812388
1762,29.64508271963,0.4419444866154,1.49078513558257,0.2964508271963,0.004419444866154
1763,29.60544383827,0.4415740390993,1.49152987373387,0.2960544383827,0.004415740390993
1764,29.56317243377,0.4411320831245,1.49216760857707,0.2956317243377,0.004411320831245
